Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 13:00:00,05/21/13 14:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 13:00:00,05/21/13 14:00:00,397687938
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 13:00:00,05/21/13 14:00:00,178778240
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 13:00:00,05/21/13 14:00:00,180
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 13:00:00,05/21/13 14:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 13:00:00,05/21/13 14:00:00,7
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/21/13 13:00:00,05/21/13 14:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 14:00:00,05/21/13 15:00:00,67575744
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 14:00:00,05/21/13 15:00:00,32106547
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 14:00:00,05/21/13 15:00:00,100931731456
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 14:00:00,05/21/13 15:00:00,2706127
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 14:00:00,05/21/13 15:00:00,2864654
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 14:00:00,05/21/13 15:00:00,28695
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 14:00:00,05/21/13 15:00:00,26206
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 14:00:00,05/21/13 15:00:00,234
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 14:00:00,05/21/13 15:00:00,43
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 14:00:00,05/21/13 15:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 14:00:00,05/21/13 15:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 14:00:00,05/21/13 15:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 14:00:00,05/21/13 15:00:00,397147676
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 14:00:00,05/21/13 15:00:00,180371684
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 14:00:00,05/21/13 15:00:00,720
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 14:00:00,05/21/13 15:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 14:00:00,05/21/13 15:00:00,7
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/21/13 14:00:00,05/21/13 15:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 15:00:00,05/21/13 16:00:00,67789064
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 15:00:00,05/21/13 16:00:00,32439396
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 15:00:00,05/21/13 16:00:00,100931731456
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 15:00:00,05/21/13 16:00:00,3549943
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 15:00:00,05/21/13 16:00:00,3463177
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 15:00:00,05/21/13 16:00:00,402
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 15:00:00,05/21/13 16:00:00,98
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 15:00:00,05/21/13 16:00:00,240
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 15:00:00,05/21/13 16:00:00,42
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 15:00:00,05/21/13 16:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 15:00:00,05/21/13 16:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 15:00:00,05/21/13 16:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 15:00:00,05/21/13 16:00:00,396199634
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 15:00:00,05/21/13 16:00:00,178289287
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 15:00:00,05/21/13 16:00:00,540
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 15:00:00,05/21/13 16:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 15:00:00,05/21/13 16:00:00,7
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/21/13 15:00:00,05/21/13 16:00:00,1
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,05/21/13 15:00:00,05/21/13 16:00:00,44
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 16:00:00,05/21/13 17:00:00,65626780
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 16:00:00,05/21/13 17:00:00,31735923
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 16:00:00,05/21/13 17:00:00,100931731456
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 16:00:00,05/21/13 17:00:00,2735998
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 16:00:00,05/21/13 17:00:00,2696317
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 16:00:00,05/21/13 17:00:00,693
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 16:00:00,05/21/13 17:00:00,3135
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 16:00:00,05/21/13 17:00:00,256
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 16:00:00,05/21/13 17:00:00,55
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 16:00:00,05/21/13 17:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 16:00:00,05/21/13 17:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 16:00:00,05/21/13 17:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 16:00:00,05/21/13 17:00:00,392076853
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 16:00:00,05/21/13 17:00:00,176323182
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 16:00:00,05/21/13 17:00:00,180
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 16:00:00,05/21/13 17:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 16:00:00,05/21/13 17:00:00,7
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/21/13 16:00:00,05/21/13 17:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 17:00:00,05/21/13 18:00:00,63431980
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 17:00:00,05/21/13 18:00:00,30341017
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 17:00:00,05/21/13 18:00:00,100931731456
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 17:00:00,05/21/13 18:00:00,2019486
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 17:00:00,05/21/13 18:00:00,1998606
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 17:00:00,05/21/13 18:00:00,609
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 17:00:00,05/21/13 18:00:00,2986
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 17:00:00,05/21/13 18:00:00,261
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 17:00:00,05/21/13 18:00:00,57
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 17:00:00,05/21/13 18:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 17:00:00,05/21/13 18:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 17:00:00,05/21/13 18:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 17:00:00,05/21/13 18:00:00,395396610
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 17:00:00,05/21/13 18:00:00,178124882
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 17:00:00,05/21/13 18:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 17:00:00,05/21/13 18:00:00,7
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/21/13 17:00:00,05/21/13 18:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 18:00:00,05/21/13 19:00:00,64151860
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 18:00:00,05/21/13 19:00:00,29899342
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 18:00:00,05/21/13 19:00:00,100931731456
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 18:00:00,05/21/13 19:00:00,2412763
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 18:00:00,05/21/13 19:00:00,2461954
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 18:00:00,05/21/13 19:00:00,206
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 18:00:00,05/21/13 19:00:00,16
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 18:00:00,05/21/13 19:00:00,235
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 18:00:00,05/21/13 19:00:00,42
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 18:00:00,05/21/13 19:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 18:00:00,05/21/13 19:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 18:00:00,05/21/13 19:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 18:00:00,05/21/13 19:00:00,380350477
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 18:00:00,05/21/13 19:00:00,169898714
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 18:00:00,05/21/13 19:00:00,540
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 18:00:00,05/21/13 19:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 18:00:00,05/21/13 19:00:00,7
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/21/13 18:00:00,05/21/13 19:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 19:00:00,05/21/13 20:00:00,67646619
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 19:00:00,05/21/13 20:00:00,32110833
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 19:00:00,05/21/13 20:00:00,100931731456
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 19:00:00,05/21/13 20:00:00,2996306
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 19:00:00,05/21/13 20:00:00,2996196
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 19:00:00,05/21/13 20:00:00,590
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 19:00:00,05/21/13 20:00:00,189
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 19:00:00,05/21/13 20:00:00,1154
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 19:00:00,05/21/13 20:00:00,577
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 19:00:00,05/21/13 20:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 19:00:00,05/21/13 20:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 19:00:00,05/21/13 20:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 19:00:00,05/21/13 20:00:00,397789459
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 19:00:00,05/21/13 20:00:00,179732078
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 19:00:00,05/21/13 20:00:00,180
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 19:00:00,05/21/13 20:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 19:00:00,05/21/13 20:00:00,7
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/21/13 19:00:00,05/21/13 20:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 20:00:00,05/21/13 21:00:00,56991071
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 20:00:00,05/21/13 21:00:00,26908848
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 20:00:00,05/21/13 21:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 20:00:00,05/21/13 21:00:00,2635569
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 20:00:00,05/21/13 21:00:00,2603776
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 20:00:00,05/21/13 21:00:00,1049
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 20:00:00,05/21/13 21:00:00,2787
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 20:00:00,05/21/13 21:00:00,1625
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 20:00:00,05/21/13 21:00:00,930
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 20:00:00,05/21/13 21:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 20:00:00,05/21/13 21:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 20:00:00,05/21/13 21:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 20:00:00,05/21/13 21:00:00,385789460
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 20:00:00,05/21/13 21:00:00,175636858
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 20:00:00,05/21/13 21:00:00,720
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 20:00:00,05/21/13 21:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 20:00:00,05/21/13 21:00:00,10
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 21:00:00,05/21/13 22:00:00,1358387514
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 21:00:00,05/21/13 22:00:00,56431034
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 21:00:00,05/21/13 22:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 21:00:00,05/21/13 22:00:00,2292497
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 21:00:00,05/21/13 22:00:00,2358919
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 21:00:00,05/21/13 22:00:00,105273
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 21:00:00,05/21/13 22:00:00,49154
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 21:00:00,05/21/13 22:00:00,2145
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 21:00:00,05/21/13 22:00:00,1261
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 21:00:00,05/21/13 22:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 21:00:00,05/21/13 22:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 21:00:00,05/21/13 22:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 21:00:00,05/21/13 22:00:00,387511147
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 21:00:00,05/21/13 22:00:00,178604286
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 21:00:00,05/21/13 22:00:00,360
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 21:00:00,05/21/13 22:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 21:00:00,05/21/13 22:00:00,10
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,1034
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,694
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,1145482574
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,48972467
AmazonEC2,InterZone-In,DataTransfer-Regional-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,456
AmazonEC2,InterZone-Out,DataTransfer-Regional-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,652
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/21/13 22:00:00,05/21/13 23:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/21/13 22:00:00,05/21/13 23:00:00,30624
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/21/13 22:00:00,05/21/13 23:00:00,61688
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 22:00:00,05/21/13 23:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,3825490
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,3720553
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 22:00:00,05/21/13 23:00:00,43238
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 22:00:00,05/21/13 23:00:00,14546
AmazonEC2,CreateSnapshot,EU-EBS:SnapshotUsage,,05/21/13 22:00:00,05/21/13 23:00:00,37718465235
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 22:00:00,05/21/13 23:00:00,1179
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 22:00:00,05/21/13 23:00:00,615
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 22:00:00,05/21/13 23:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 22:00:00,05/21/13 23:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 22:00:00,05/21/13 23:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,190458385
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,87953216
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 22:00:00,05/21/13 23:00:00,540
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/21/13 22:00:00,05/21/13 23:00:00,1
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 22:00:00,05/21/13 23:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 22:00:00,05/21/13 23:00:00,10
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,256319
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,651188
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,549271
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,2715442
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/21/13 23:00:00,05/22/13 00:00:00,32212254720
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/21/13 23:00:00,05/22/13 00:00:00,8031
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/21/13 23:00:00,05/22/13 00:00:00,5883
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/21/13 23:00:00,05/22/13 00:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,3853304
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,3944793
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/21/13 23:00:00,05/22/13 00:00:00,2118
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/21/13 23:00:00,05/22/13 00:00:00,165
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/21/13 23:00:00,05/22/13 00:00:00,2561
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/21/13 23:00:00,05/22/13 00:00:00,2227
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/21/13 23:00:00,05/22/13 00:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/21/13 23:00:00,05/22/13 00:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/21/13 23:00:00,05/22/13 00:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,82991390
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,37195958
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,360
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/21/13 23:00:00,05/22/13 00:00:00,1
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/21/13 23:00:00,05/22/13 00:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/21/13 23:00:00,05/22/13 00:00:00,10
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,05/21/13 23:00:00,05/22/13 00:00:00,240
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,728924659
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,19959280
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,3146718
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,2092808
AmazonEC2,CreateVolume,EBS:VolumeUsage,,05/22/13 00:00:00,05/22/13 01:00:00,40802189312
AmazonEC2,EBS:IO-Write,EBS:VolumeIOUsage,,05/22/13 00:00:00,05/22/13 01:00:00,60729
AmazonEC2,EBS:IO-Read,EBS:VolumeIOUsage,,05/22/13 00:00:00,05/22/13 01:00:00,29279
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/22/13 00:00:00,05/22/13 01:00:00,118111600640
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,4048977
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,3966353
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/22/13 00:00:00,05/22/13 01:00:00,834
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/22/13 00:00:00,05/22/13 01:00:00,477
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/22/13 00:00:00,05/22/13 01:00:00,254
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/22/13 00:00:00,05/22/13 01:00:00,48
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/22/13 00:00:00,05/22/13 01:00:00,1
AmazonEC2,RunInstances:0002,EU-BoxUsage:t1.micro,,05/22/13 00:00:00,05/22/13 01:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/22/13 00:00:00,05/22/13 01:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,406386822
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,182751953
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,2856
AmazonEC2,CreateVolume,SAE1-EBS:VolumeUsage,,05/22/13 00:00:00,05/22/13 01:00:00,60129542144
AmazonEC2,RunInstances:0002,BoxUsage:m1.medium,,05/22/13 00:00:00,05/22/13 01:00:00,1
AmazonEC2,EBS:IO-Write,SAE1-EBS:VolumeIOUsage,,05/22/13 00:00:00,05/22/13 01:00:00,767
AmazonEC2,EBS:IO-Read,SAE1-EBS:VolumeIOUsage,,05/22/13 00:00:00,05/22/13 01:00:00,41
AmazonEC2,RunInstances,SAE1-DataTransfer-Out-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,5573
AmazonEC2,RunInstances,SAE1-DataTransfer-In-Bytes,,05/22/13 00:00:00,05/22/13 01:00:00,22807
